src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,total_fwd_pkts,total_bwd_pkts,total_fwd_bytes,total_bwd_bytes,bytes_per_sec,packets_per_sec,packet_len_mean,packet_len_std,label
147.32.84.181,205.188.11.19,50010,5190,6,1313495484.785689,1269.81907081604,44,45,2376,2430,3.784791164706212,0.0700887252723372,54.0,0.0,0
147.32.203.229,147.32.85.74,4222,1423,6,1313495484.7899,1276.7121279239657,523,945,28242,51030,62.09073938140035,1.1498285070629697,54.0,0.0,0
147.32.84.229,212.27.36.1,13363,1675,6,1313495484.831765,1183.9062860012054,26,24,1404,1296,2.280585914548688,0.0422330724916423,54.0,0.0,0
147.32.84.59,74.125.232.199,45309,443,6,1313495484.839593,1268.8726489543917,2725,2507,147150,135378,222.66064307778709,4.123345242181243,54.0,0.0,0
147.32.84.59,209.85.148.103,33479,80,6,1313495484.847184,0.020158052444458,4,3,216,162,18751.81151758152,347.25576884410225,54.0,0.0,0
147.32.86.171,209.85.148.105,3620,80,6,1313495484.869958,0.836414098739624,6,6,324,324,774.7358646589751,14.346960456647688,54.0,0.0,0
147.32.84.94,77.56.73.44,7103,7356,17,1313495484.885321,513.0998442173004,10,0,420,0,0.8185541366528418,0.01948938420602,42.0,0.0,0
147.32.84.229,84.32.114.160,13363,62052,17,1313495484.887379,1241.678456068039,33,33,1386,1386,2.232462024651659,0.0531538577298014,42.0,0.0,0
111.243.154.54,147.32.84.229,21639,13363,17,1313495484.887386,1258.4499068260193,0,129,0,5418,4.3052965164620085,0.1025070599157621,42.0,0.0,0
147.32.84.229,94.72.4.223,13363,54341,17,1313495484.887484,1258.4498150348663,96,0,4032,0,3.2039418273411964,0.0762843292224094,42.0,0.0,0
147.32.84.229,94.79.102.160,13363,45711,17,1313495484.887491,1226.745486021042,5,0,210,0,0.1711846527197231,0.0040758250647553,42.0,0.0,0
192.168.88.67,192.168.95.255,17500,17500,17,1313495484.914498,1263.1516528129578,50,0,2100,0,1.6625082153227086,0.0395835289362549,42.0,0.0,0
147.32.86.58,77.75.72.120,3084,80,6,1313495484.922527,14.643311977386476,6,6,324,324,44.25228397788016,0.8194867403311139,54.0,0.0,0
147.32.84.229,90.182.36.74,443,11254,6,1313495484.924021,1276.1469810009005,175,198,9450,10692,15.783448380062255,0.292286081112264,54.0,0.0,0
147.32.86.58,77.75.72.120,3086,80,6,1313495484.928731,14.637258052825928,6,6,324,324,44.27058658536764,0.8198256775068081,54.0,0.0,0
147.32.86.58,77.75.72.120,3088,80,6,1313495484.930967,14.63544988632202,6,6,324,324,44.27605608527326,0.8199269645420975,54.0,0.0,0
147.32.86.58,77.75.72.120,3090,80,6,1313495484.933676,14.632745027542114,6,6,324,324,44.28424050171847,0.8200785278096012,54.0,0.0,0
147.32.86.134,79.141.174.7,59758,27017,17,1313495484.936975,1275.7460629940033,148,54,6216,2268,6.650226284131499,0.1583387210507499,42.0,0.0,0
147.32.80.9,147.32.84.138,53,57003,17,1313495484.942293,14.978482961654665,2,2,84,84,11.216089134666356,0.2670497413015799,42.0,0.0,0
147.32.80.9,147.32.84.138,53,36869,17,1313495484.942301,0.0003209114074707,1,1,42,42,261754.4843982169,6232.249628528974,42.0,0.0,0
147.32.84.229,83.222.175.170,13363,4336,17,1313495484.949314,1218.35311293602,6,6,252,252,0.4136731745901214,0.0098493612997647,42.0,0.0,0
147.32.80.9,147.32.84.138,53,39386,17,1313495484.949803,0.0002899169921875,1,1,42,42,289738.1052631579,6898.526315789473,42.0,0.0,0
147.32.80.9,147.32.84.138,53,44852,17,1313495484.949897,414.0669939517975,2,2,84,84,0.405731445524386,0.0096602725124853,42.0,0.0,0
147.32.80.9,147.32.84.138,53,39033,17,1313495484.9569,9.703636169433594e-05,1,1,42,42,865654.8796068795,20610.830466830463,42.0,0.0,0
147.32.80.9,147.32.84.138,53,38699,17,1313495484.956915,9.202957153320312e-05,1,1,42,42,912750.0932642488,21732.145077720208,42.0,0.0,0
147.32.80.9,147.32.84.138,53,53298,17,1313495484.963111,1096.496169090271,3,3,126,126,0.2298229643693845,0.0054719753421282,42.0,0.0,0
147.32.80.9,147.32.84.138,53,46565,17,1313495484.963115,762.1265859603882,2,2,84,84,0.2204358214171154,0.0052484719385027,42.0,0.0,0
147.32.86.58,77.75.76.22,3092,80,6,1313495484.965976,9.39191198348999,6,5,324,270,63.24590786670388,1.1712205160500715,54.0,0.0,0
147.32.80.9,147.32.84.138,53,51422,17,1313495484.967466,0.0002298355102539,1,1,42,42,365478.7717842324,8701.8755186722,42.0,0.0,0
147.32.80.9,147.32.84.138,53,47506,17,1313495484.967637,1083.3980798721311,4,4,168,168,0.310135310595766,0.0073841740618039,42.0,0.0,0
147.32.80.9,147.32.84.138,53,54530,17,1313495484.972124,0.0002999305725097,1,1,42,42,280064.81399046106,6668.20985691574,42.0,0.0,0
147.32.80.9,147.32.84.138,53,41989,17,1313495484.972131,563.4898998737335,2,2,84,84,0.2981419898345034,0.0070986188055834,42.0,0.0,0
147.32.86.58,77.75.72.72,3076,80,6,1313495484.972636,9.384557008743286,5,4,270,216,51.78720738200105,0.9590223589259452,54.0,0.0,0
147.32.84.36,80.243.106.148,443,30145,6,1313495484.983419,4.583306074142456,3,2,162,108,58.909441270626345,1.090915579085673,54.0,0.0,0
147.32.84.229,71.68.212.133,13363,4117,17,1313495484.98611,133.0853569507599,3,3,126,126,1.8935216148027256,0.0450838479714934,42.0,0.0,0
147.32.84.229,91.147.255.132,13363,15497,17,1313495484.986732,0.0007441043853759,1,1,42,42,112887.38737584108,2687.794937520025,42.0,0.0,0
147.32.84.242,84.242.66.38,22,49171,6,1313495484.987231,1270.0474019050598,128,128,6912,6912,10.884633108389597,0.2015672797849925,54.0,0.0,0
147.32.86.58,77.75.72.72,3074,80,6,1313495485.003886,9.353315114974976,5,4,270,216,51.96018673869947,0.9622256803462864,54.0,0.0,0
147.32.85.26,77.93.199.114,58867,80,6,1313495485.016617,600.0328509807587,123,64,6642,3456,16.829078580438946,0.3116496033414619,54.0,0.0,0
147.32.87.238,158.75.63.1,1194,1194,17,1313495485.033476,1270.5173699855804,188,203,7896,8526,12.92544312100698,0.3077486457382614,42.0,0.0,0
147.32.80.13,147.32.85.117,80,3619,6,1313495485.051176,41.18546891212464,177,131,9558,7074,403.8317503556136,7.478365747326178,54.0,0.0,0
147.32.80.13,147.32.85.117,80,3621,6,1313495485.053156,13.64402198791504,42,28,2268,1512,277.04440841183566,5.1304520076265865,54.0,0.0,0
147.32.84.111,94.19.90.136,48922,21693,17,1313495485.083746,4.02518105506897,2,0,84,0,20.86862649177422,0.4968720593279576,42.0,0.0,0
147.32.85.8,195.250.146.107,51613,80,6,1313495485.084148,1276.1335849761963,14901,14902,804654,804708,1261.1234583486175,23.35413811756699,54.0,0.0,0
147.32.86.44,24.3.247.160,10966,45012,17,1313495485.087875,0.0006101131439208,1,1,42,42,137679.38100820634,3278.080500195389,42.0,0.0,0
147.32.84.229,213.235.187.2,13363,1080,6,1313495485.093533,1260.092218875885,73,69,3942,3726,6.085268907414206,0.1126901649521149,54.0,0.0,0
113.161.71.62,147.32.84.73,38217,22,6,1313495485.095319,1272.1725070476532,0,18,0,972,0.7640473242545798,0.0141490245232329,54.0,0.0,0
147.32.86.58,77.78.99.22,3094,80,6,1313495485.109047,0.0592200756072998,5,4,270,216,8206.676452471345,151.97548986058047,54.0,0.0,0
147.32.84.229,62.78.167.193,13363,39537,17,1313495485.115005,1231.5692360401154,4,4,168,168,0.2728226640999464,0.0064957777166653,42.0,0.0,0
147.32.84.229,158.234.250.71,443,39200,6,1313495485.115628,1264.8460910320282,208,248,11232,13392,19.46798126237517,0.360518171525466,54.0,0.0,0
147.32.84.94,77.195.84.250,7103,49652,17,1313495485.11945,1074.9045770168304,138,30,5796,1260,6.56430361435657,0.1562929431989659,42.0,0.0,0
147.32.84.94,178.5.26.226,7103,7320,17,1313495485.119457,1272.0871551036837,4,0,168,0,0.1320664227493963,0.0031444386368903,42.0,0.0,0
147.32.84.229,92.255.162.83,13363,45891,17,1313495485.126592,1271.469732046127,6,0,252,0,0.1981958308944296,0.0047189483546292,42.0,0.0,0
147.32.84.229,219.84.246.58,13363,46354,17,1313495485.126645,0.3595798015594482,1,1,42,42,233.60600243868964,5.562047677111658,42.0,0.0,0
147.32.86.58,77.75.73.9,3096,80,6,1313495485.155705,0.0250999927520751,6,6,324,324,25816.74052262128,478.0877874559495,54.0,0.0,0
147.32.80.13,147.32.85.117,80,3623,6,1313495485.161007,428.1141450405121,187,148,10098,7992,42.25508596145114,0.7825015918787248,54.0,0.0,0
147.32.84.21,80.243.106.148,22,28797,6,1313495485.182882,318.31867003440857,61,79,3294,4266,23.749785079156062,0.4398108347991864,54.0,0.0,0
147.32.84.229,193.151.122.90,13363,44218,17,1313495485.214702,0.0008060932159423,1,1,42,42,104206.3105590062,2481.1026323572905,42.0,0.0,0
147.32.84.229,195.212.22.251,443,51683,6,1313495485.222184,1275.0773241519928,952,1070,51408,57780,85.63245375931764,1.5857861807281046,54.0,0.0,0
147.32.84.59,88.86.102.50,35114,5222,6,1313495485.262465,1269.973445892334,64,69,3456,3726,5.655236354137815,0.1047265991507002,54.0,0.0,0
147.32.84.229,188.122.228.253,13363,30102,17,1313495485.275769,3.121083974838257,2,2,84,84,53.82745269092166,1.2816060164505156,42.0,0.0,0
147.32.84.229,175.142.211.158,13363,21582,17,1313495485.284931,0.0006959438323974,1,1,42,42,120699.39568345324,2873.7951353203152,42.0,0.0,0
147.32.86.171,209.85.148.105,3621,80,6,1313495485.295419,0.5937550067901611,8,14,432,756,2000.8252333270025,37.05231913568523,54.0,0.0,0
134.151.0.75,147.32.86.44,35273,10966,17,1313495485.320459,346.0626220703125,18,18,756,756,4.369151429745551,0.1040274149939416,42.0,0.0,0
147.32.84.229,212.1.102.234,13363,1495,17,1313495485.323708,0.0008339881896972,1,1,42,42,100720.85077186963,2398.1154945683247,42.0,0.0,0
147.32.84.94,81.6.63.204,7103,7380,17,1313495485.328028,5.1492249965667725,2,0,84,0,16.313134511699666,0.3884079645642777,42.0,0.0,0
147.32.84.229,151.74.200.42,13363,56163,6,1313495485.361251,1263.2232868671415,46,56,2484,3024,4.360274273964757,0.0807458198882362,54.0,0.0,0
147.32.84.229,188.108.231.108,13363,29882,17,1313495485.37056,0.5161440372467041,1,1,42,42,162.74526864261745,3.8748873486337487,42.0,0.0,0
147.32.84.229,151.16.185.87,13363,10789,6,1313495485.371082,1232.6794469356537,90,85,4860,4590,7.66622662809214,0.141967159779484,54.0,0.0,0
130.60.228.150,147.32.84.229,59116,13363,6,1313495485.380558,130.91538906097412,16,12,864,648,11.549444346040806,0.2138785990007556,54.0,0.0,0
147.32.84.229,24.7.255.158,13363,51910,17,1313495485.385403,1178.2414321899414,21,21,882,882,1.4971464691420135,0.0356463445033812,42.0,0.0,0
147.32.84.229,95.104.38.174,13363,39042,17,1313495485.387011,50.7608790397644,6,0,252,0,4.96445303483794,0.1182012627342366,42.0,0.0,0
147.32.84.229,196.206.87.245,13363,34640,17,1313495485.391419,0.4357621669769287,1,1,42,42,192.76570194871312,4.589659570207456,42.0,0.0,0
147.32.84.229,24.69.135.45,13363,39744,17,1313495485.391478,1219.4321990013125,2,2,84,84,0.1377690372105872,0.0032802151716806,42.0,0.0,0
147.32.84.229,77.38.8.112,13363,43110,17,1313495485.391531,0.0436770915985107,1,1,42,42,1923.2049783018097,45.790594721471656,42.0,0.0,0
147.32.84.229,89.229.216.227,13363,49888,17,1313495485.391538,0.0648910999298095,1,1,42,42,1294.4764396174492,30.820867609939267,42.0,0.0,0
147.32.84.229,67.149.230.65,13363,14826,17,1313495485.391613,624.2368650436401,2,4,84,168,0.403692915480701,0.0096117360828738,42.0,0.0,0
147.32.84.229,221.187.28.133,13363,65105,17,1313495485.391628,0.3156220912933349,1,1,42,42,266.14106653875353,6.336692060446513,42.0,0.0,0
114.42.208.143,147.32.84.229,42295,13363,17,1313495485.391779,445.0897550582886,2,2,84,84,0.3774519590503692,0.0089869514059611,42.0,0.0,0
147.32.84.229,91.123.25.55,13363,43683,17,1313495485.391793,6.027743101119995,3,0,126,0,20.903346059421203,0.4976987157005049,42.0,0.0,0
147.32.84.229,213.248.128.128,13363,32542,17,1313495485.391798,1242.9636499881744,3,3,126,126,0.2027412466988858,0.0048271725404496,42.0,0.0,0
147.32.84.229,62.245.86.123,13363,45569,17,1313495485.391802,122.08107089996338,2,2,84,84,1.376134717376979,0.0327651123184994,42.0,0.0,0
147.32.84.94,80.144.52.143,7103,62488,17,1313495485.441518,1275.9992108345032,639,83,26838,3486,23.76490497997104,0.5658310709516914,42.0,0.0,0
147.32.84.94,178.3.216.92,7103,7197,17,1313495485.444817,10.197214841842651,3,0,126,0,12.356315126653898,0.2941979792060452,42.0,0.0,0
147.32.87.53,224.0.0.9,520,520,17,1313495485.483268,1248.765235900879,46,0,1932,0,1.5471282707563725,0.0368363873989612,42.0,0.0,0
147.32.84.229,220.129.161.88,13363,44298,17,1313495485.486987,1249.9317338466644,23,23,966,966,1.5456844143433903,0.0368020098653188,42.0,0.0,0
147.32.84.229,62.75.181.138,13363,64887,17,1313495485.487002,0.0299861431121826,1,3,42,126,5602.587814361022,133.3949479609767,42.0,0.0,0
147.32.84.229,151.62.138.216,13363,58235,6,1313495485.487007,1188.52982711792,28,29,1512,1566,2.5897541060991958,0.0479584093722073,54.0,0.0,0
147.32.84.59,94.245.121.251,65370,3544,17,1313495485.492417,1257.8697459697723,35,38,1470,1596,2.437454283182735,0.0580346257900651,42.0,0.0,0
147.32.80.9,147.32.85.89,53,58932,17,1313495485.508969,0.0001599788665771,1,1,42,42,525069.3532041729,12501.65126676602,42.0,0.0,0
147.32.80.9,147.32.84.138,53,34864,17,1313495485.510903,0.0002110004425048,1,1,42,42,398103.4305084746,9478.653107344631,42.0,0.0,0
147.32.80.9,147.32.84.138,53,34120,17,1313495485.510915,1043.0977609157562,3,3,126,126,0.2415880940811954,0.0057520974781237,42.0,0.0,0
147.32.80.9,147.32.84.138,53,43607,17,1313495485.518485,0.0003149509429931,1,1,42,42,266708.20287660864,6350.19530658592,42.0,0.0,0
147.32.80.9,147.32.84.138,53,56077,17,1313495485.518504,0.0003101825714111,1,1,42,42,270808.25211375864,6447.815526518063,42.0,0.0,0
147.32.84.59,85.70.218.23,16838,19443,17,1313495485.522979,1270.8345968723297,74,73,3108,3066,4.858224677857312,0.1156720161394598,42.0,0.0,0
147.32.80.9,147.32.84.138,53,57125,17,1313495485.525532,467.5987739562988,2,2,84,84,0.3592823791614583,0.0085543423609871,42.0,0.0,0
147.32.80.9,147.32.84.138,53,60519,17,1313495485.525595,1254.8229820728302,2,2,84,84,0.1338834261088224,0.0031877006216386,42.0,0.0,0
147.32.80.9,147.32.84.138,53,44170,17,1313495485.532416,845.5451018810272,2,2,84,84,0.198688395954588,0.0047306760941568,42.0,0.0,0
147.32.80.9,147.32.84.138,53,40792,17,1313495485.532472,0.0002272129058837,1,1,42,42,369697.3095487933,8802.316894018888,42.0,0.0,0
147.32.80.9,147.32.84.138,53,45233,17,1313495485.537248,1213.1669580936432,2,2,84,84,0.1384805272507531,0.0032971554107322,42.0,0.0,0
147.32.80.9,147.32.84.138,53,54072,17,1313495485.537333,809.358108997345,3,3,126,126,0.3113578491382319,0.0074132821223388,42.0,0.0,0
147.32.84.229,76.66.48.130,13363,26434,17,1313495485.538424,0.0006310939788818,1,1,42,42,133102.2047601058,3169.100113335852,42.0,0.0,0
192.168.84.94,192.168.95.255,17500,17500,17,1313495485.540343,1261.3927359580994,43,0,1806,0,1.4317507533672615,0.0340893036516014,42.0,0.0,0
147.32.80.9,147.32.84.138,53,37924,17,1313495485.541669,0.0003321170806884,1,1,42,42,252922.8542713568,6021.97272074659,42.0,0.0,0
147.32.80.9,147.32.84.138,53,53905,17,1313495485.541724,279.95584511756897,3,3,126,126,0.900141948792572,0.0214319511617279,42.0,0.0,0
147.32.84.59,67.195.186.236,50373,80,6,1313495485.542325,0.3192880153656006,5,4,270,216,1522.1366810260822,28.187716315297816,54.0,0.0,0
147.32.84.59,68.71.216.157,52993,80,6,1313495485.554355,1263.5416979789734,82,82,4428,4428,7.008870395148109,0.1297938962064464,54.0,0.0,0
147.32.85.69,88.159.8.10,5060,5060,17,1313495485.574191,1275.024523973465,56,56,2352,2352,3.689340802120836,0.0878414476695437,42.0,0.0,0
147.32.84.229,213.226.237.254,13363,60861,6,1313495485.57575,1260.2072730064392,28,35,1512,1890,2.6995559166104077,0.049991776233526,54.0,0.0,0
147.32.84.59,2.21.111.139,45184,80,6,1313495485.611171,0.0073459148406982,2,1,108,54,22053.0735127065,408.3902502353056,54.0,0.0,0
147.32.84.59,74.125.232.223,45011,80,6,1313495485.611186,0.008833885192871,2,1,108,54,18338.47695131167,339.60142502429017,54.0,0.0,0
147.32.84.59,74.125.232.223,45012,80,6,1313495485.61122,0.0160830020904541,2,1,108,54,10072.74631246572,186.53233911973552,54.0,0.0,0
147.32.84.59,74.125.232.223,45013,80,6,1313495485.611229,0.0160591602325439,2,1,108,54,10087.700580489036,186.80927000905623,54.0,0.0,0
147.32.84.59,90.183.38.60,58427,80,6,1313495485.611329,0.0008280277252197,1,1,54,54,130430.41520299453,2415.378059314713,54.0,0.0,0
147.32.84.59,209.85.148.103,42520,80,6,1313495485.611343,0.0092620849609375,2,1,108,54,17490.66227347611,323.90115321252057,54.0,0.0,0
147.32.84.59,209.85.148.103,42521,80,6,1313495485.611347,0.0093350410461425,2,1,108,54,17353.967615058486,321.3697706492312,54.0,0.0,0
147.32.84.59,209.85.148.103,42522,80,6,1313495485.611352,0.0093259811401367,2,1,108,54,17370.82646487371,321.68197157173535,54.0,0.0,0
147.32.84.59,209.85.148.103,42523,80,6,1313495485.611356,0.009315013885498,2,1,108,54,17391.27842334272,322.06071154338366,54.0,0.0,0
147.32.80.13,147.32.86.44,3128,2785,6,1313495485.615224,1273.9605522155762,1718,1702,92772,91908,144.9652421959365,2.684541522146972,54.0,0.0,0
113.168.51.65,147.32.84.229,25720,13363,17,1313495485.623612,1086.236188173294,13,13,546,546,1.0053062233512942,0.0239358624607451,42.0,0.0,0
147.32.84.229,46.55.4.38,13363,14908,17,1313495485.649666,0.0006840229034423,1,1,42,42,122802.90554200068,2923.878703380969,42.0,0.0,0
147.32.84.185,82.99.161.58,30123,29078,17,1313495485.651985,1274.7948410511017,0,21,0,882,0.6918760349490966,0.0164732389273594,42.0,0.0,0
147.32.84.229,84.54.172.174,13363,47670,17,1313495485.652073,0.5606741905212402,2,2,84,84,299.63926080459663,7.134268114395158,42.0,0.0,0
147.32.85.5,74.125.232.213,33087,443,6,1313495485.669287,1269.0678651332855,110,111,5940,5994,9.403752413781762,0.1741435632181807,54.0,0.0,0
147.32.86.151,209.85.149.189,2022,443,6,1313495485.673486,0.0252830982208251,4,3,216,162,14950.699344617851,276.86480267810833,54.0,0.0,0
147.32.86.151,209.85.149.189,2024,443,6,1313495485.67694,59.305490016937256,10,8,540,432,16.38971366263736,0.3035132159747659,54.0,0.0,0
12.235.90.142,147.32.84.94,39268,7103,17,1313495485.693419,10.124077081680298,0,3,0,126,12.445578889161096,0.296323306884788,42.0,0.0,0
147.32.80.9,147.32.86.183,53,54729,17,1313495485.702727,0.0003459453582763,1,1,42,42,242812.91247415572,5781.259820813232,42.0,0.0,0
147.32.80.9,147.32.86.183,53,53197,17,1313495485.703639,0.0003340244293212,1,1,42,42,251478.61241970025,5987.586009992862,42.0,0.0,0
147.32.86.183,77.75.76.46,57854,995,6,1313495485.723517,0.4060170650482178,59,137,3186,7398,26067.869828927174,482.7383301653181,54.0,0.0,0
147.32.84.138,194.108.204.27,8080,47732,6,1313495485.725178,93.99304008483888,92,136,4968,7344,130.98842200323654,2.425711518578454,54.0,0.0,0
147.32.84.229,84.245.221.81,13363,47194,17,1313495485.725929,0.0007388591766357,1,1,42,42,113688.78218780251,2706.8757663762503,42.0,0.0,0
125.204.139.2,147.32.84.229,55096,13363,17,1313495485.734134,0.000533103942871,1,1,42,42,157567.771019678,3751.613595706619,42.0,0.0,0
147.32.84.229,91.218.188.35,13363,60265,17,1313495485.749493,1208.411866188049,3,3,126,126,0.2085381706776326,0.0049651945399436,42.0,0.0,0
195.113.36.210,239.255.255.253,1466,427,17,1313495485.760772,1213.651025056839,81,0,3402,0,2.803112204219227,0.0667407667671244,42.0,0.0,0
147.32.87.16,195.113.36.210,427,1466,17,1313495485.760934,1213.6510248184204,81,0,3402,0,2.803112204769891,0.0667407667802355,42.0,0.0,0
147.32.87.15,195.113.36.210,427,1466,17,1313495485.760943,1213.6509470939636,81,0,3402,0,2.8031123842863934,0.0667407710544379,42.0,0.0,0
147.32.87.61,195.113.36.210,427,1466,17,1313495485.762576,1213.649386882782,81,0,3402,0,2.803115987837248,0.0667408568532678,42.0,0.0,0
147.32.84.59,205.217.20.190,61646,443,6,1313495485.770725,1260.8896770477295,24,24,1296,1296,2.055691348087612,0.0380683582979187,54.0,0.0,0
147.32.85.34,38.101.148.126,80,40337,6,1313495485.78045,3.2904858589172363,6,5,324,270,180.5204536558808,3.3429713639977923,54.0,0.0,0
147.32.84.229,193.138.195.218,13363,58215,6,1313495485.786044,1236.276316165924,49,51,2646,2754,4.367955552806409,0.0808880657927112,54.0,0.0,0
195.113.36.210,224.0.1.22,1466,427,17,1313495485.788421,1213.6236340999603,78,0,3276,0,2.699354155565309,0.0642703370372692,42.0,0.0,0
147.32.84.229,77.120.248.179,13363,26672,17,1313495485.797815,1223.949807882309,2,2,84,84,0.1372605305528626,0.0032681078703062,42.0,0.0,0
